Evaluation_Name,Question_ID,Question,Response_ID,Answer,Comments,Clinician_AD_ID
Cleveland Set 5 - 2016-2017,10586,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Places appropriate emphasis on teaching, during this training period.</span></span><br />",11757,2,,cdegraauw
Cleveland Set 5 - 2016-2017,10586,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Places appropriate emphasis on teaching, during this training period.</span></span><br />",11758,,,msuri
Cleveland Set 5 - 2016-2017,10586,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Places appropriate emphasis on teaching, during this training period.</span></span><br />",11758,0,,msuri
Cleveland Set 5 - 2016-2017,10586,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Places appropriate emphasis on teaching, during this training period.</span></span><br />",11759,5,,dmyrtos
Cleveland Set 5 - 2016-2017,10586,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Places appropriate emphasis on teaching, during this training period.</span></span><br />",11760,5,,nmoser
Cleveland Set 5 - 2016-2017,10586,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Places appropriate emphasis on teaching, during this training period.</span></span><br />",11761,1,,kchiu
Cleveland Set 5 - 2016-2017,10586,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Places appropriate emphasis on teaching, during this training period.</span></span><br />",11762,2,,kchiu
Cleveland Set 5 - 2016-2017,10586,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Places appropriate emphasis on teaching, during this training period.</span></span><br />",11763,3,,cchung
Cleveland Set 5 - 2016-2017,10586,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Places appropriate emphasis on teaching, during this training period.</span></span><br />",11764,5,,dlee
Cleveland Set 5 - 2016-2017,10586,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Places appropriate emphasis on teaching, during this training period.</span></span><br />",11767,3,,apulinec
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11589,4,,sinjeyan
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11591,5,,apulinec
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11592,5,,pwelsh
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11593,4,,jbonar
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11596,4,,nmoser
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11606,4,,lwiltshire
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11609,3,,ohuska
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11610,4,,jpajaczkowski
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11611,5,,mbarrigar
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11612,4,,gengel
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11614,5,,jbonar
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11615,3,,mbarrigar
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11616,3,,gengel
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11619,3,,ldegraauw
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11620,5,,nmoser
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11620,5,,nmoser
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11620,5,,nmoser
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11620,5,,nmoser
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11621,5,,jkissel
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11624,5,,gengel
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11624,4,,gengel
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11625,4,,kchiu
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11626,4,,ohuska
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11627,4,,nmoser
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11627,4,,nmoser
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11632,5,,jbonar
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11633,5,,nmoser
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11634,5,,ttuff
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11635,5,,jbonar
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11636,5,,jbonar
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11637,5,,nmoser
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11637,5,,nmoser
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11637,5,,nmoser
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11639,5,,ldegraauw
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11640,5,,ldegraauw
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11641,4,,jpajaczkowski
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11642,5,,sgregory
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11642,5,,sgregory
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11645,5,,jpajaczkowski
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11646,4,,ldegraauw
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11647,3,,ldegraauw
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11648,4,,jpajaczkowski
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11653,5,,nmoser
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11654,5,,showitt
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11658,5,,gengel
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11659,5,,mbarrigar
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11667,5,,showitt
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11668,1,,kolesen
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11669,3,,kolesen
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11670,5,,ptavares
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11671,3,,isteiman
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11672,5,,isteiman
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11673,3,,isteiman
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11674,4,,isteiman
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11675,4,,nlishchyna
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11676,4,,nmoser
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11677,4,,aromanelli
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11681,4,,bmuir
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11682,5,,nmoser
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11682,5,,nmoser
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11683,5,,ldegraauw
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11684,4,,alee1
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11685,5,,ttuff
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11686,5,,cchung
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11690,4,,alee1
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11691,5,,alee1
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11697,5,,nmoser
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11698,5,,ptavares
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11699,4,,nlishchyna
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11700,4,,alee1
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11701,4,,sinjeyan
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11702,5,,lwiltshire
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11703,5,,sinjeyan
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11704,4,,lwiltshire
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11705,4,,jdarcy
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11706,4,,mkazemi
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11707,3,,jdarcy
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11708,4,,mkazemi
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11709,4,,ptavares
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11710,-1,,kolesen
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11713,5,,cdegraauw
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11714,4,,msuri
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11715,5,,alee1
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11718,5,,sgregory
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11719,4,,kchiu
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11721,0,,ohuska
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11722,5,,cchung
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11723,4,,aromanelli
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11724,5,,cchung
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11725,5,,cchung
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11726,5,,cchung
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11727,4,,mkazemi
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11728,4,,rgringmuth
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11731,5,,jgoldin
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11732,5,,ebjeoun
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11732,5,,ebjeoun
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11732,5,,ebjeoun
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11733,5,,dyedon
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11734,5,,kchiu
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11737,5,,cdegraauw
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11738,5,,gengel
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11739,4,,cdegraauw
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11740,2,,msuri
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11741,3,,cdegraauw
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11742,4,,gharris
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11743,5,,gharris
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11744,4,,gharris
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11745,5,,gharris
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11746,4,,gengel
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11747,5,,gengel
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11748,5,,gharris
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11749,4,,rgringmuth
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11750,5,,gharris
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11751,4,,gengel
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11752,5,,mkazemi
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11753,4,,gengel
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11754,5,,gengel
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11755,5,,gharris
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11756,5,,gengel
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11757,3,,cdegraauw
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11758,,,msuri
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11758,1,,msuri
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11759,5,,dmyrtos
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11760,5,,nmoser
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11761,5,,kchiu
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11762,4,,kchiu
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11763,4,,cchung
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11764,5,,dlee
Cleveland Set 5 - 2016-2017,10587,"<span style=""font-size: small;""><span style=""font-family: Arial;"">Encouraged me to learn on my own (e.g., read independently, seek information, search the literature).</span></span>",11767,3,,apulinec
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11589,-1,,sinjeyan
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11591,5,,apulinec
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11592,5,,pwelsh
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11593,5,,jbonar
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11596,5,,nmoser
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11606,5,,lwiltshire
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11609,2,,ohuska
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11610,4,,jpajaczkowski
Cleveland Set 5 - 2016-2017,10588,"<span style=""font-size: small;""><font face=""Arial"">Perform clinical procedures</font></span>",11611,5,,mbarrigar
